Temperature,Humidity,Rainfall,Crop,Jenis_Tanah
25.058022,84.973237,110.44088,Banana,Latosol
25.868248,78.523999,116.301956,Banana,Andosol
25.85037,81.955805,119.085617,Banana,Latosol
26.516823,77.799136,108.854751,Banana,Andosol
28.667251,79.592425,118.258344,Banana,Latosol
28.149389,81.544489,91.405084,Banana,Andosol
26.423133,83.699504,95.123221,Banana,Latosol
26.593864,81.407403,109.982555,Banana,Andosol
27.718225,76.578532,102.209984,Banana,Latosol
28.983334,82.959582,109.022564,Banana,Andosol
29.420179,83.967545,117.229079,Banana,Latosol
27.398723,81.105234,112.135538,Banana,Andosol
26.402023,84.410076,111.016226,Banana,Latosol
27.812515,82.692854,99.209615,Banana,Andosol
25.196402,83.558299,115.858608,Banana,Latosol
28.311933,75.773638,119.695765,Banana,Andosol
25.901131,80.471527,110.10323,Banana,Latosol
27.48613,76.112398,109.276885,Banana,Andosol
29.38254,83.504237,109.248665,Banana,Latosol
29.221186,81.081836,108.861647,Banana,Andosol
27.090622,81.335069,110.133118,Banana,Latosol
26.126434,81.81365,104.481286,Banana,Andosol
29.012077,77.951925,90.434954,Banana,Latosol
27.967991,79.286257,119.476556,Banana,Andosol
28.076446,76.055221,118.992357,Banana,Latosol
25.162782,84.978492,90.945546,Banana,Andosol
25.787498,84.511942,114.200546,Banana,Latosol
25.341198,84.473213,91.064934,Banana,Andosol
29.447954,78.349715,96.450426,Banana,Latosol
26.475226,78.518338,113.11611,Banana,Andosol
27.394896,83.31172,92.781336,Banana,Latosol
25.083474,80.261731,94.329615,Banana,Andosol
26.671984,76.485417,91.733586,Banana,Latosol
25.449262,79.49222,100.661917,Banana,Andosol
28.227767,80.643038,98.00403,Banana,Latosol
28.127951,77.482471,103.50454,Banana,Andosol
28.947047,82.1889,95.830164,Banana,Latosol
27.962368,84.154036,97.559867,Banana,Andosol
28.00316,78.90086,94.681803,Banana,Latosol
29.140092,80.119023,90.451429,Banana,Andosol
27.91221,83.363077,90.242115,Banana,Latosol
25.434805,81.539778,96.478004,Banana,Andosol
28.55981,84.516023,111.084303,Banana,Latosol
26.595808,82.995567,100.512334,Banana,Andosol
27.197116,77.397063,99.469505,Banana,Latosol
25.293915,79.291222,105.422025,Banana,Andosol
29.908885,76.987408,91.999647,Banana,Latosol
27.949725,76.637134,109.092163,Banana,Andosol
25.010185,78.762609,108.369051,Banana,Latosol
29.211449,84.701899,108.550144,Banana,Andosol
27.359116,84.54625,90.812505,Banana,Latosol
28.01068,76.528081,103.704078,Banana,Andosol
28.672089,82.207936,94.379875,Banana,Latosol
27.345851,78.487384,92.155243,Banana,Andosol
29.507046,78.205856,98.125658,Banana,Latosol
29.7377,47.548852,90.095869,Mango,PodsolikMerahKuning
33.556956,53.729798,98.675276,Mango,Entisol
27.003155,47.675254,95.851183,Mango,PodsolikMerahKuning
33.561502,45.535566,95.705259,Mango,Entisol
35.898556,54.259642,92.197217,Mango,PodsolikMerahKuning
34.177198,50.621616,98.00688,Mango,Entisol
30.015926,53.192124,97.728432,Mango,PodsolikMerahKuning
31.745921,45.161279,93.754416,Mango,Entisol
35.990097,52.227805,95.371348,Mango,PodsolikMerahKuning
31.866414,52.193316,98.467686,Mango,Entisol
27.755187,52.346058,94.112133,Mango,PodsolikMerahKuning
34.724132,51.427178,97.312581,Mango,Entisol
27.539075,53.635495,99.354082,Mango,PodsolikMerahKuning
27.696378,48.562249,89.856465,Mango,Entisol
27.253734,52.663197,91.873125,Mango,PodsolikMerahKuning
30.337239,48.887048,94.428505,Mango,Entisol
31.857449,45.531063,91.558458,Mango,PodsolikMerahKuning
35.399863,49.459626,97.41054,Mango,Entisol
29.807472,52.137979,95.746061,Mango,PodsolikMerahKuning
34.164389,54.164823,98.333511,Mango,Entisol
28.932702,47.94054,99.983424,Mango,PodsolikMerahKuning
27.983928,53.330189,99.614657,Mango,Entisol
31.204782,54.499605,94.629547,Mango,PodsolikMerahKuning
32.134097,50.525591,98.633337,Mango,Entisol
28.91862,48.139745,97.013316,Mango,PodsolikMerahKuning
31.097791,47.411967,90.286243,Mango,Entisol
34.738239,49.088643,90.650222,Mango,PodsolikMerahKuning
29.980805,49.486133,91.822716,Mango,Entisol
33.803987,46.128661,90.825492,Mango,PodsolikMerahKuning
30.072026,50.960405,92.096098,Mango,Entisol
27.920633,51.779659,100.258567,Mango,PodsolikMerahKuning
31.409488,49.217291,92.997394,Mango,Entisol
35.787774,51.941903,100.216062,Mango,PodsolikMerahKuning
33.361401,45.022364,98.815965,Mango,Entisol
35.960546,48.696778,98.006442,Mango,PodsolikMerahKuning
28.333333,51.395865,91.672418,Mango,Entisol
32.27652,50.193688,95.994871,Mango,PodsolikMerahKuning
31.994905,50.848813,97.387415,Mango,Entisol
27.582589,48.569162,95.844564,Mango,PodsolikMerahKuning
29.384716,45.887447,100.812466,Mango,Entisol
32.386975,53.232824,90.216332,Mango,PodsolikMerahKuning
30.914715,49.929639,90.140478,Mango,Entisol
35.377756,45.5811,97.415864,Mango,PodsolikMerahKuning
32.323622,52.589677,93.367188,Mango,Entisol
28.223734,47.405191,97.768323,Mango,PodsolikMerahKuning
27.274332,47.168081,95.257992,Mango,Entisol
27.107108,50.70881,92.372389,Mango,PodsolikMerahKuning
34.892267,48.756134,91.630745,Mango,Entisol
33.746269,48.503876,92.264392,Mango,PodsolikMerahKuning
27.351106,54.439451,96.277925,Mango,Entisol
32.893002,52.61324,94.491614,Mango,PodsolikMerahKuning
35.385987,51.426642,90.296439,Mango,Entisol
27.552974,47.908591,90.403327,Mango,PodsolikMerahKuning
32.821411,47.455538,90.891731,Mango,Entisol
30.172941,51.08459,95.234443,Mango,PodsolikMerahKuning
29.263829,54.822579,100.758623,Mango,Entisol
32.060972,51.084942,96.598165,Mango,PodsolikMerahKuning
28.698181,47.718757,99.642454,Mango,Entisol
29.14305,49.409833,97.551555,Mango,PodsolikMerahKuning
28.347161,53.539031,90.402604,Mango,Entisol
27.672562,45.41692,92.849915,Mango,PodsolikMerahKuning
28.121809,46.168886,93.302474,Mango,Entisol
30.793757,46.695368,92.213186,Mango,PodsolikMerahKuning
28.894094,54.807502,94.76323,Mango,Entisol
33.330248,45.611436,98.28583,Mango,PodsolikMerahKuning
27.789125,53.968867,91.01153,Mango,Entisol
31.653334,48.206627,91.097456,Mango,PodsolikMerahKuning
29.751508,46.737233,91.405983,Mango,Entisol
31.329956,50.222876,89.782162,Mango,PodsolikMerahKuning
35.636273,48.970478,97.51952,Mango,Entisol
31.665247,51.985946,89.980243,Mango,PodsolikMerahKuning
32.269353,53.560928,95.940354,Mango,Entisol
27.810056,51.594455,95.898986,Mango,PodsolikMerahKuning
34.585615,50.340353,100.306072,Mango,Entisol
31.27181,52.238102,89.74409,Mango,PodsolikMerahKuning
33.936799,52.721703,97.461192,Mango,Entisol
31.091542,47.020584,91.466643,Mango,PodsolikMerahKuning
31.893563,49.024501,89.593715,Mango,Entisol
32.454653,50.696938,95.048716,Mango,PodsolikMerahKuning
35.474783,47.972305,97.790725,Mango,Entisol
27.329614,49.303472,93.531974,Mango,PodsolikMerahKuning
30.902252,49.959555,91.775226,Mango,Entisol
29.093823,45.566106,96.2352,Mango,PodsolikMerahKuning
30.020862,46.783938,96.63721,Mango,Entisol
34.130722,51.257862,96.38808,Mango,PodsolikMerahKuning
33.446199,53.059805,98.050894,Mango,Entisol
35.391546,52.488231,91.228811,Mango,PodsolikMerahKuning
31.533564,53.060093,98.57025,Mango,Entisol
30.764552,47.937915,90.385035,Mango,PodsolikMerahKuning
30.018213,50.098318,96.087451,Mango,Entisol
31.328637,47.593196,94.673447,Mango,PodsolikMerahKuning
33.880048,54.39416,89.291476,Mango,Entisol
28.078027,54.964053,97.453736,Mango,PodsolikMerahKuning
35.53845,52.946419,91.545604,Mango,Entisol
28.705952,50.440301,95.894644,Mango,PodsolikMerahKuning
31.484517,48.779263,93.17222,Mango,Entisol
27.698193,51.415932,100.772071,Mango,PodsolikMerahKuning
30.412358,52.481006,93.923759,Mango,Entisol
32.17752,54.013527,91.887661,Mango,PodsolikMerahKuning
32.611261,47.749165,91.101908,Mango,Entisol
29.996772,81.541566,67.125345,Grapes,Latosol
30.72804,82.426141,68.381355,Grapes,Andosol
32.445778,83.885049,68.739325,Grapes,Latosol
37.465668,80.659687,66.838723,Grapes,Andosol
22.032962,83.743728,65.344408,Grapes,Latosol
39.648519,82.210799,70.399061,Grapes,Andosol
16.775573,82.752419,66.762855,Grapes,Latosol
12.141907,83.568125,69.63122,Grapes,Andosol
12.756796,81.624974,66.778446,Grapes,Latosol
39.04072,80.183933,73.88467,Grapes,Andosol
39.707722,82.685935,74.915062,Grapes,Latosol
9.46796,82.293355,66.027652,Grapes,Andosol
29.587484,80.919344,68.064173,Grapes,Latosol
17.828037,80.960934,65.847488,Grapes,Andosol
8.825675,82.897537,67.235765,Grapes,Latosol
27.834871,83.51445,73.028828,Grapes,Andosol
11.021054,80.555572,68.239632,Grapes,Latosol
17.586294,80.848066,71.406545,Grapes,Andosol
19.893639,82.733664,69.662568,Grapes,Latosol
29.937076,81.777135,65.522793,Grapes,Andosol
36.731266,80.589319,72.242308,Grapes,Latosol
20.420948,81.54185,66.930657,Grapes,Andosol
25.519397,83.983517,69.172812,Grapes,Latosol
30.507348,82.717756,70.082004,Grapes,Andosol
18.426994,80.556259,69.757343,Grapes,Latosol
12.087022,83.593987,68.668134,Grapes,Andosol
23.601154,82.48337,73.239018,Grapes,Latosol
12.800004,81.208764,67.104394,Grapes,Andosol
38.060995,82.247296,65.701482,Grapes,Latosol
39.065555,82.03813,69.307729,Grapes,Andosol
33.783729,81.163143,74.535573,Grapes,Latosol
16.762017,82.003356,73.287128,Grapes,Andosol
35.893075,82.668507,66.539466,Grapes,Latosol
21.012454,81.179319,66.384483,Grapes,Andosol
10.898759,80.016394,68.694204,Grapes,Latosol
16.362519,83.004716,71.556655,Grapes,Andosol
20.283702,81.322357,71.066112,Grapes,Latosol
25.111085,83.254476,73.010268,Grapes,Andosol
33.464116,83.86743,67.922043,Grapes,Latosol
11.797647,80.863254,65.069625,Grapes,Andosol
11.363009,80.031,71.182894,Grapes,Latosol
25.235423,80.687005,67.038409,Grapes,Andosol
15.990507,81.239666,74.401989,Grapes,Latosol
22.435902,80.186121,65.397317,Grapes,Andosol
34.760861,81.035448,65.7043,Grapes,Latosol
31.110473,83.34011,71.430016,Grapes,Andosol
28.578288,80.95629,73.342321,Grapes,Latosol
41.186649,81.017834,68.688959,Grapes,Andosol
27.027661,83.170939,70.95666,Grapes,Latosol
21.193393,82.330983,74.628349,Grapes,Andosol
10.380048,83.445181,67.391738,Grapes,Latosol
31.311598,82.56407,65.010953,Grapes,Andosol
20.466578,80.97598,71.298139,Grapes,Latosol
29.369477,81.539964,66.134428,Grapes,Andosol
10.723025,80.021306,65.298211,Grapes,Latosol
14.97847,80.499799,71.634374,Grapes,Andosol
15.324665,81.67216,71.60103,Grapes,Latosol
18.739322,81.121092,73.55808,Grapes,Andosol
19.364255,83.36094,67.150947,Grapes,Latosol
41.207336,81.61051,65.902275,Grapes,Andosol
33.342145,82.510346,70.680986,Grapes,Latosol
23.819957,80.122116,67.273986,Grapes,Andosol
40.660123,81.24996,74.030301,Grapes,Latosol
11.827682,80.282719,74.102251,Grapes,Andosol
13.285043,83.541938,65.80006,Grapes,Latosol
35.830891,83.325601,73.679849,Grapes,Andosol
26.181597,81.038863,66.059117,Grapes,Latosol
24.575584,80.706958,69.706113,Grapes,Andosol
29.672291,83.71499,66.484904,Grapes,Latosol
39.371026,81.253539,74.081017,Grapes,Andosol
17.665584,82.929034,69.867126,Grapes,Latosol
24.066794,82.663967,69.818558,Grapes,Andosol
15.314135,80.097114,74.821447,Grapes,Latosol
21.774667,80.549426,69.396304,Grapes,Andosol
26.916248,80.768389,69.309272,Grapes,Latosol
41.65603,82.221182,74.196648,Grapes,Andosol
17.986678,81.177121,72.371277,Grapes,Latosol
29.120338,82.790929,68.850305,Grapes,Andosol
34.389225,83.183928,71.030016,Grapes,Latosol
41.361063,82.79783,69.921075,Grapes,Andosol
35.121583,82.268908,69.715185,Grapes,Latosol
19.649177,80.152158,73.695296,Grapes,Andosol
16.278528,82.942701,66.574628,Grapes,Latosol
21.119036,80.633992,69.277798,Grapes,Andosol
19.207771,82.904284,66.831137,Grapes,Latosol
25.963084,82.578136,70.317826,Grapes,Andosol
25.67385,81.621214,74.109194,Grapes,Latosol
41.948657,81.155952,73.06863,Grapes,Andosol
11.189943,80.808431,66.342349,Grapes,Latosol
17.54383,82.947033,73.770637,Grapes,Andosol
13.058097,80.28298,70.756336,Grapes,Latosol
9.724458,83.747656,74.464111,Grapes,Andosol
27.920049,82.932624,69.920928,Grapes,Latosol
9.535586,80.731127,69.441152,Grapes,Andosol
13.429886,80.06634,71.40043,Grapes,Latosol
9.851243,80.226317,68.428024,Grapes,Andosol
24.972561,82.728287,66.700163,Grapes,Latosol
27.237083,82.945733,70.425089,Grapes,Andosol
18.706791,83.479529,66.596449,Grapes,Latosol
9.949929,82.55139,66.008176,Grapes,Andosol
26.473302,80.922544,53.657426,Watermelon,Alfisol
25.1878,83.446217,46.874209,Watermelon,Inceptisol
25.299547,81.775276,57.041471,Watermelon,Alfisol
24.746313,88.308663,57.958261,Watermelon,Inceptisol
26.587407,81.325632,41.8754,Watermelon,Alfisol
24.534426,88.989272,49.116187,Watermelon,Inceptisol
26.071376,88.728566,57.796528,Watermelon,Alfisol
25.965342,89.770767,59.463386,Watermelon,Inceptisol
26.22338,85.34866,54.601593,Watermelon,Alfisol
24.413119,89.81574,44.078435,Watermelon,Inceptisol
26.491953,80.046782,57.727992,Watermelon,Alfisol
24.043558,84.184068,53.7893,Watermelon,Inceptisol
25.54217,83.318834,57.573432,Watermelon,Alfisol
26.745507,83.91959,40.794305,Watermelon,Inceptisol
25.713143,80.229728,43.089618,Watermelon,Alfisol
25.764843,84.1727,44.220669,Watermelon,Inceptisol
26.794899,89.648152,57.740918,Watermelon,Alfisol
24.90046,89.735242,57.449421,Watermelon,Inceptisol
26.807506,88.22875,58.798891,Watermelon,Alfisol
25.111892,80.026213,44.20657,Watermelon,Inceptisol
26.214884,87.688398,59.655908,Watermelon,Alfisol
24.910323,86.9719,49.485757,Watermelon,Inceptisol
25.794489,84.268307,56.452292,Watermelon,Alfisol
25.269312,87.550551,40.126504,Watermelon,Inceptisol
25.764027,87.593113,46.051227,Watermelon,Alfisol
25.854836,89.13164,46.85177,Watermelon,Inceptisol
24.335282,81.440304,48.321136,Watermelon,Alfisol
25.376013,80.993135,57.230285,Watermelon,Inceptisol
24.860946,85.053186,55.295635,Watermelon,Alfisol
24.718855,88.945683,48.459786,Watermelon,Inceptisol
24.214957,84.20577,48.011385,Watermelon,Alfisol
25.816922,82.043255,54.829634,Watermelon,Inceptisol
24.470185,84.163902,57.26773,Watermelon,Alfisol
24.130788,84.844946,51.194702,Watermelon,Inceptisol
26.179346,86.522581,49.43051,Watermelon,Alfisol
26.176687,86.729521,53.33485,Watermelon,Inceptisol
26.038677,84.637838,44.399338,Watermelon,Alfisol
26.532593,82.39054,54.306608,Watermelon,Inceptisol
26.819387,87.82746,46.061938,Watermelon,Alfisol
25.504055,81.402974,48.478333,Watermelon,Inceptisol
26.202345,80.382665,56.479418,Watermelon,Alfisol
25.137359,89.282727,43.528975,Watermelon,Inceptisol
25.920302,83.472026,42.106815,Watermelon,Alfisol
26.663461,89.984052,57.408472,Watermelon,Inceptisol
24.067315,81.640753,51.752124,Watermelon,Alfisol
24.677416,82.754114,57.057094,Watermelon,Inceptisol
26.114404,87.640811,58.481608,Watermelon,Alfisol
26.815305,87.656945,55.740736,Watermelon,Inceptisol
25.156231,80.275251,55.495415,Watermelon,Alfisol
25.280137,83.153937,49.294566,Watermelon,Inceptisol
26.22006,80.90127,49.085539,Watermelon,Alfisol
24.920933,80.617508,50.557108,Watermelon,Inceptisol
26.216676,81.010094,54.654236,Watermelon,Alfisol
26.813836,87.219869,51.704978,Watermelon,Inceptisol
24.31335,87.474091,48.112484,Watermelon,Alfisol
24.29105,88.045413,51.260464,Watermelon,Inceptisol
24.429989,86.339048,48.582418,Watermelon,Alfisol
25.66576,88.698423,54.227225,Watermelon,Inceptisol
25.078037,83.462305,56.399629,Watermelon,Alfisol
24.889105,85.870591,51.706991,Watermelon,Inceptisol
25.429009,82.914818,56.341446,Watermelon,Alfisol
24.371182,87.126913,44.639077,Watermelon,Inceptisol
26.493065,88.591431,46.063822,Watermelon,Alfisol
25.832029,89.004817,45.246906,Watermelon,Inceptisol
24.415927,89.396555,40.321619,Watermelon,Alfisol
24.371902,81.251482,44.208996,Watermelon,Inceptisol
24.247825,83.036879,54.765762,Watermelon,Alfisol
24.644585,85.499382,48.31219,Watermelon,Inceptisol
24.896811,86.107829,53.146262,Watermelon,Alfisol
25.41864,81.12123,49.523207,Watermelon,Inceptisol
26.260287,86.145859,58.978788,Watermelon,Alfisol
24.901239,87.207729,46.592073,Watermelon,Inceptisol
24.847408,89.204546,59.679272,Watermelon,Alfisol
26.982128,86.700683,42.912922,Watermelon,Inceptisol
26.904357,86.254262,59.7598,Watermelon,Alfisol
25.864755,86.67468,41.165548,Watermelon,Inceptisol
26.706078,81.141495,51.510336,Watermelon,Alfisol
26.440195,80.919343,47.818476,Watermelon,Inceptisol
26.283443,84.424789,50.786697,Watermelon,Alfisol
26.843661,83.8504,40.228644,Watermelon,Inceptisol
26.039672,83.986244,43.877123,Watermelon,Alfisol
24.929948,85.008024,48.758595,Watermelon,Inceptisol
25.50737,84.243402,44.2069,Watermelon,Alfisol
25.443839,87.939231,57.515497,Watermelon,Inceptisol
26.125889,86.550794,40.712101,Watermelon,Alfisol
25.104748,87.526762,59.265194,Watermelon,Inceptisol
26.275206,86.632496,54.387485,Watermelon,Alfisol
26.270616,83.091945,46.768375,Watermelon,Inceptisol
26.736908,87.824302,47.46447,Watermelon,Alfisol
25.047469,85.566728,56.724967,Watermelon,Inceptisol
24.693689,85.569676,48.993908,Watermelon,Alfisol
24.54357,84.608083,42.006603,Watermelon,Inceptisol
25.897623,81.966648,54.499601,Watermelon,Alfisol
26.633312,84.317568,56.318662,Watermelon,Inceptisol
25.357947,80.458463,47.720782,Watermelon,Alfisol
25.287846,89.636679,58.286977,Watermelon,Inceptisol
26.638386,84.695469,48.324286,Watermelon,Alfisol
25.331045,84.305338,41.532187,Watermelon,Inceptisol
26.897502,83.892415,43.971937,Watermelon,Alfisol
26.986037,89.413849,58.548767,Watermelon,Inceptisol
27.578269,94.118782,28.082532,Muskmelon,Alfisol
27.820548,93.035552,26.324055,Muskmelon,Inceptisol
29.099104,94.222378,22.524973,Muskmelon,Alfisol
28.049436,90.831307,20.76223,Muskmelon,Inceptisol
29.916906,94.556956,28.160572,Muskmelon,Alfisol
29.868958,93.251032,26.26243,Muskmelon,Inceptisol
29.172209,92.214052,21.302905,Muskmelon,Alfisol
29.249085,90.069981,25.934965,Muskmelon,Inceptisol
27.763172,90.355676,25.216091,Muskmelon,Alfisol
28.82629,94.267653,26.238385,Muskmelon,Inceptisol
28.523797,92.096884,29.866814,Muskmelon,Alfisol
29.067851,90.976855,29.119474,Muskmelon,Inceptisol
29.084179,90.738919,25.330142,Muskmelon,Alfisol
28.470907,94.794532,21.084841,Muskmelon,Inceptisol
28.279737,90.389712,21.589925,Muskmelon,Alfisol
28.472126,91.213221,20.886204,Muskmelon,Inceptisol
29.688467,94.301116,26.839248,Muskmelon,Alfisol
27.024151,91.667376,21.26035,Muskmelon,Inceptisol
29.095883,94.167484,26.705813,Muskmelon,Alfisol
29.692387,92.588625,29.110259,Muskmelon,Inceptisol
28.206194,92.867987,28.786545,Muskmelon,Alfisol
29.05248,93.922178,23.666206,Muskmelon,Inceptisol
29.572403,93.618703,27.569186,Muskmelon,Alfisol
29.109683,92.43511,27.956023,Muskmelon,Inceptisol
28.204808,92.914404,20.360011,Muskmelon,Alfisol
29.118585,92.12543,24.520202,Muskmelon,Inceptisol
29.628007,90.100516,23.695868,Muskmelon,Alfisol
29.811966,90.368813,22.687665,Muskmelon,Inceptisol
27.723383,90.938979,22.818634,Muskmelon,Alfisol
29.260928,92.923677,28.706277,Muskmelon,Inceptisol
29.727911,94.297533,26.523641,Muskmelon,Alfisol
28.911056,90.784138,23.443985,Muskmelon,Inceptisol
28.963614,93.884822,23.561302,Muskmelon,Alfisol
28.590524,91.336172,29.44008,Muskmelon,Inceptisol
27.338977,90.69759,28.691138,Muskmelon,Alfisol
29.904159,90.752844,25.378284,Muskmelon,Inceptisol
27.427117,90.026962,21.750877,Muskmelon,Alfisol
29.556575,90.709373,28.365356,Muskmelon,Inceptisol
29.840708,93.763129,23.282078,Muskmelon,Alfisol
28.535457,91.727427,25.129005,Muskmelon,Inceptisol
27.11535,94.869079,26.519248,Muskmelon,Alfisol
27.844928,91.606666,26.478444,Muskmelon,Inceptisol
29.031572,91.821726,24.938613,Muskmelon,Alfisol
27.824245,90.566987,21.190145,Muskmelon,Inceptisol
27.726531,92.006875,20.211267,Muskmelon,Alfisol
28.697083,94.307599,22.218071,Muskmelon,Inceptisol
29.730197,90.970157,20.490356,Muskmelon,Alfisol
29.540972,92.917783,21.965308,Muskmelon,Inceptisol
28.803119,91.783369,25.163599,Muskmelon,Alfisol
27.290357,90.533301,23.495352,Muskmelon,Inceptisol
27.465836,94.87679,27.278998,Muskmelon,Alfisol
29.494014,94.729813,26.308209,Muskmelon,Inceptisol
27.791618,92.510549,26.854226,Muskmelon,Alfisol
29.125337,91.522911,21.904404,Muskmelon,Inceptisol
27.931142,93.561614,20.661278,Muskmelon,Alfisol
29.457717,92.125347,20.76212,Muskmelon,Inceptisol
27.968723,92.174448,28.947669,Muskmelon,Alfisol
29.48883,91.075742,26.019094,Muskmelon,Inceptisol
29.471563,90.770696,28.752261,Muskmelon,Alfisol
27.076727,90.143626,24.451465,Muskmelon,Inceptisol
27.300086,90.800153,25.094845,Muskmelon,Alfisol
29.827294,90.790073,22.842036,Muskmelon,Inceptisol
29.930612,93.229809,24.348143,Muskmelon,Alfisol
29.943492,93.907412,20.390205,Muskmelon,Inceptisol
28.033065,91.473558,21.179248,Muskmelon,Alfisol
29.884306,94.037115,21.000099,Muskmelon,Inceptisol
27.705837,92.911857,22.062072,Muskmelon,Alfisol
29.78714,94.653435,27.865944,Muskmelon,Inceptisol
28.5782,92.865974,27.598718,Muskmelon,Alfisol
29.480699,90.336987,26.036577,Muskmelon,Inceptisol
27.514922,94.962187,21.017964,Muskmelon,Alfisol
28.054578,94.816374,21.848693,Muskmelon,Inceptisol
29.031673,93.126032,24.155912,Muskmelon,Alfisol
28.585465,91.892168,26.883726,Muskmelon,Inceptisol
27.08808,93.424021,25.321597,Muskmelon,Alfisol
27.996117,90.846603,21.618938,Muskmelon,Inceptisol
27.873174,91.148496,24.052079,Muskmelon,Alfisol
28.965866,90.718329,22.258381,Muskmelon,Inceptisol
28.87726,92.488397,24.442676,Muskmelon,Alfisol
29.170521,94.197904,22.069945,Muskmelon,Inceptisol
29.340336,90.015064,21.445329,Muskmelon,Alfisol
29.072653,91.915332,28.835684,Muskmelon,Inceptisol
28.68276,92.509693,29.111877,Muskmelon,Alfisol
28.927059,91.393568,23.200767,Muskmelon,Inceptisol
27.999018,91.641931,23.286182,Muskmelon,Alfisol
27.593501,91.79743,24.842661,Muskmelon,Inceptisol
29.873311,90.609325,24.697205,Muskmelon,Alfisol
28.558525,90.45773,27.265883,Muskmelon,Inceptisol
29.193787,91.462411,26.482403,Muskmelon,Alfisol
27.98781,92.782262,27.14509,Muskmelon,Inceptisol
28.053807,91.817588,20.765821,Muskmelon,Alfisol
27.35063,94.291195,27.21244,Muskmelon,Inceptisol
29.340811,94.551354,28.229081,Muskmelon,Alfisol
28.614751,94.22253,28.985742,Muskmelon,Inceptisol
27.048635,91.346851,25.081467,Muskmelon,Alfisol
29.527531,94.574594,21.135457,Muskmelon,Inceptisol
28.504164,93.468065,24.200072,Muskmelon,Alfisol
28.895786,94.78993,23.03625,Muskmelon,Inceptisol
27.049275,91.382173,23.657475,Muskmelon,Alfisol
28.960179,91.695322,24.74582,Muskmelon,Inceptisol
22.750888,90.694892,110.431786,Apple,Latosol
23.849401,94.34815,114.05125,Apple,Andosol
22.60801,94.589006,116.039659,Apple,Latosol
21.186674,91.134357,122.233323,Apple,Andosol
23.410447,91.699133,116.077793,Apple,Latosol
22.860066,93.128599,117.729673,Apple,Andosol
22.48403,93.408192,105.547363,Apple,Latosol
22.027754,92.961295,121.134918,Apple,Andosol
21.911913,91.687481,117.076128,Apple,Latosol
23.710591,93.273924,112.667659,Apple,Andosol
21.377847,92.720437,106.141702,Apple,Latosol
22.848528,94.321302,123.597784,Apple,Andosol
23.109427,92.796308,108.183792,Apple,Latosol
23.252308,94.541283,105.355841,Apple,Andosol
23.672877,90.493557,104.229803,Apple,Latosol
23.768816,90.598103,102.264855,Apple,Andosol
23.343864,91.476847,104.426799,Apple,Latosol
22.639464,90.184516,108.340588,Apple,Andosol
22.456967,94.762854,114.840773,Apple,Latosol
22.963885,93.58066,104.647299,Apple,Andosol
21.072734,93.56586,107.873702,Apple,Latosol
22.44075,92.707851,121.497733,Apple,Andosol
22.712713,90.452617,109.88526,Apple,Latosol
21.70417,93.440063,115.17814,Apple,Andosol
22.433245,92.486677,119.102519,Apple,Latosol
21.259411,92.844162,109.065847,Apple,Andosol
22.921571,94.896134,105.694154,Apple,Latosol
22.812125,91.518617,107.855225,Apple,Andosol
21.121521,90.687877,102.80172,Apple,Latosol
21.114787,90.315287,104.508662,Apple,Andosol
23.599973,90.975977,107.172819,Apple,Latosol
23.126527,94.712033,108.621183,Apple,Andosol
22.984589,93.320449,122.195248,Apple,Latosol
22.126594,90.978183,104.541228,Apple,Andosol
22.537797,91.481358,101.847477,Apple,Latosol
22.490951,91.702927,124.39151,Apple,Andosol
22.355482,94.478118,116.736626,Apple,Latosol
22.20701,93.505742,120.159377,Apple,Andosol
22.44517,94.737635,107.184327,Apple,Latosol
22.76643,92.124385,120.435995,Apple,Andosol
22.191094,90.025751,112.312663,Apple,Latosol
23.61192,91.702938,123.590082,Apple,Andosol
23.860871,94.920481,105.024133,Apple,Latosol
21.421772,92.626653,102.804566,Apple,Andosol
22.366293,90.785725,124.983162,Apple,Latosol
23.996862,91.610017,117.610292,Apple,Andosol
21.801298,92.734467,120.058667,Apple,Latosol
23.804363,92.804416,100.619254,Apple,Andosol
23.714753,91.533312,121.896167,Apple,Latosol
23.344674,90.379815,112.895402,Apple,Andosol
22.312537,90.035771,113.068816,Apple,Latosol
23.502014,92.21084,107.986895,Apple,Andosol
23.462603,91.45665,111.77634,Apple,Latosol
23.062044,92.395441,114.73991,Apple,Andosol
22.474205,91.227597,124.21797,Apple,Latosol
22.697801,92.822234,105.050823,Apple,Andosol
23.666821,93.901911,105.400475,Apple,Latosol
22.500503,92.458783,100.93439,Apple,Andosol
23.830537,90.844222,109.596679,Apple,Latosol
23.641424,93.744615,116.691218,Apple,Andosol
21.413638,92.991245,118.397907,Apple,Latosol
22.852674,94.576458,117.531403,Apple,Andosol
22.982081,93.84505,109.585225,Apple,Latosol
21.199095,90.808194,103.683892,Apple,Andosol
23.871923,90.49939,103.054809,Apple,Latosol
21.036528,94.339195,114.741273,Apple,Andosol
22.617116,93.519784,116.925677,Apple,Latosol
21.452787,90.745319,116.703658,Apple,Andosol
22.812276,92.129921,109.338355,Apple,Latosol
21.981419,91.127193,115.478915,Apple,Andosol
22.527093,92.547804,115.383007,Apple,Latosol
22.356287,91.923605,107.769741,Apple,Andosol
21.198522,92.155951,105.855435,Apple,Latosol
23.881246,93.450676,104.911666,Apple,Andosol
22.782342,94.368035,122.144995,Apple,Latosol
